214537647,2916305152
214537647,22899029
214537647,31735113
214537647,599240673
214537647,3356888237
214537647,53094130
214537647,1627614212
214537647,1564177926
214537647,97012802
214537647,39364684
214537647,14818506
214537647,338676293
214537647,275695684
214537647,139162440
214537647,33574947
214537647,62981690
214537647,90021519
214537647,352509856
214537647,42013512
214537647,598418788
214537647,26033281
214537647,429022764
214537647,586506683
214537647,25460615
214537647,280582344
214537647,507064459
214537647,163664034
214537647,207477965
214537647,50627903
214537647,30602016
214537647,419585886
214537647,16930514
214537647,158409529
214537647,92263579
214537647,20626359
214537647,17505100
214537647,1668810799
214537647,63696710
214537647,320790112
214537647,28410902
214537647,53338746
214537647,250884927
214537647,309228280
214537647,15738599
214537647,25700934
214537647,193709467
214537647,823905
214537647,174181999
214537647,475697998
214537647,50596222
214537647,18332190
214537647,38709939
214537647,2451884387
214537647,78120912
214537647,22627238
214537647,1912660878
214537647,465723566
214537647,87719807
214537647,82097756
214537647,20139902
214537647,596893898
214537647,321970500
214537647,39689218
214537647,111556701
214537647,20823773
214537647,20585360
214537647,92985243
214537647,24866239
214537647,145588016
214537647,20660254
214537647,67598517
214537647,26587925
214537647,39708979
214537647,7514802
214537647,275020671
214537647,53184267
214537647,12369372
214537647,63085282
214537647,40342628
214537647,196494476
214537647,83198928
214537647,305749069
214537647,292236114
214537647,133880286
214537647,72915722
214537647,31353077
214537647,28421825
214537647,19102343
214537647,166118761
214537647,788868613
214537647,467210437
214537647,49953820
214537647,1540690092
214537647,55347151
214537647,3108351
214537647,70808880
214537647,341431366
214537647,62513246
214537647,1395797882
214537647,97563053
214537647,65289126
214537647,15687962
214537647,391037985
214537647,207799847
214537647,18713314
214537647,147305691
214537647,436292177
214537647,23544268
214537647,281766200
214537647,30022428
214537647,586277623
214537647,36132890
214537647,14542434
214537647,75974281
214537647,22548403
214537647,221392767
214537647,15028521
214537647,33209971
214537647,17017636
214537647,312422640
214537647,15762708
214537647,142157505
214537647,24807616
214537647,1879831
214537647,256573865
214537647,166739404
214537647,23777124
214537647,121081183
214537647,43081084
214537647,130798850
214537647,56364757
214537647,71838192
214537647,384425594
214537647,26745004
214537647,202987553
214537647,102356466
214537647,317221680
214537647,203924321
214537647,151855009
214537647,382741032
214537647,56311965
214537647,24616144
214537647,160941691
214537647,283730446
214537647,29262290
214537647,471022109
214537647,511275117
214537647,108411936
214537647,20506424
214537647,35473464
214537647,280068908
214537647,140731977
214537647,140432546
214537647,44867472
214537647,163082712
214537647,31584144
214537647,566171842
214537647,19434222
214537647,174346310
214537647,329278113
214537647,39972597
214537647,46456447
214537647,234741677
214537647,234852288
214537647,509305858
214537647,51219631
214537647,6480682
214537647,61473589
214537647,117027455
214537647,133093395
214537647,264190391
214537647,18713254
214537647,40851965
214537647,29123186
214537647,52296116
214537647,228898436
214537647,807095
214537647,256881576
214537647,23151437
214537647,126881128
214537647,135236095
214537647,121711761
214537647,152003760
214537647,395615994
214537647,362491665
214537647,89503894
214537647,184910040
214537647,24599923
214537647,102278356
214537647,37705771
214537647,76011756
214537647,10810102
214537647,49152597
214537647,155477336
214537647,174571851
214537647,107383512
214537647,58233603
214537647,220595655
214537647,41586154
214537647,263657247
214537647,36528126
214537647,1715051
214537647,47459700
214537647,24504281
214537647,36144079
214537647,165802132
214537647,17681513
214537647,24892221
214537647,9051482
214537647,36637728
214537647,26078156
214537647,15801023
214537647,110473412
214537647,178777631
214537647,21118024
214537647,55524259
214537647,216299334
214537647,213056340
214537647,34763479
214537647,89513645
